genotype,lib,chrs,start,stop,cos,width
hta6,50,Chr4,8411232,8411562,8411397,330
hta6,50,Chr5,460343,460761,460552,418
hta6,50,Chr5,26321378,26321677,26321528,299
hta6,51,Chr1,12662862,12663025,12662944,163
hta6,51,Chr2,6236189,6236298,6236243,109
hta6,51,Chr2,8430717,8430772,8430745,55
hta6,51,Chr3,5421952,5423976,5422964,2024
hta6,51,Chr4,659602,660712,660157,1110
hta6,51,Chr4,10154799,10156147,10155473,1348
hta6,51,Chr5,10291670,10291735,10291702,65
hta6,51,Chr5,14608464,14608558,14608511,94
hta6,51,Chr5,20975961,20977244,20976603,1283
hta6,52,Chr1,4060341,4060829,4060585,488
hta6,52,Chr1,24538854,24541819,24540336,2965
hta6,52,Chr2,147978,148293,148136,315
hta6,52,Chr5,21653693,21653762,21653727,69
hta6,53,Chr1,12550315,12553676,12551995,3361
hta6,53,Chr2,8429163,8430413,8429788,1250
hta6,53,Chr2,13060394,13060708,13060551,314
hta6,53,Chr2,17746046,17748864,17747455,2818
hta6,53,Chr3,12571026,12571824,12571425,798
hta6,53,Chr5,18100580,18104641,18102610,4061
hta6,53,Chr5,23366596,23367179,23366888,583
hta6,54,Chr1,6622215,6623446,6622831,1231
hta6,54,Chr1,12765871,12813910,12789891,48039
hta6,54,Chr2,6834629,6835784,6835207,1155
hta6,54,Chr3,7866200,7866523,7866362,323
hta6,54,Chr3,18875141,18876025,18875583,884
hta6,54,Chr4,6221934,6222062,6221998,128
hta6,54,Chr4,10807710,10808121,10807916,411
hta6,54,Chr5,15656354,15656412,15656383,58
hta6,54,Chr5,21522840,21523498,21523169,658
hta6,55,Chr1,11683343,11684666,11684005,1323
hta6,55,Chr2,6243758,6244110,6243934,352
hta6,55,Chr2,7239849,7240281,7240065,432
hta6,55,Chr3,2003719,2008043,2005881,4324
hta6,55,Chr3,15954634,15954764,15954699,130
hta6,55,Chr4,11294302,11295036,11294669,734
hta6,55,Chr5,11523334,11523418,11523376,84
hta6,56,Chr1,26539633,26539906,26539769,273
hta6,56,Chr2,2316367,2316442,2316405,75
hta6,56,Chr3,10799578,10799584,10799581,6
hta6,56,Chr4,6257262,6257385,6257324,123
hta6,56,Chr5,17178604,17178650,17178627,46
hta6,56,Chr5,20275230,20276447,20275838,1217
hta6,57,Chr1,3928436,3929277,3928856,841
hta6,57,Chr1,19052229,19052805,19052517,576
hta6,57,Chr1,23288754,23289340,23289047,586
hta6,57,Chr1,25466318,25466715,25466516,397
hta6,57,Chr2,17482362,17483196,17482779,834
hta6,57,Chr3,15343359,15343362,15343361,3
hta6,57,Chr3,16580162,16580394,16580278,232
hta6,57,Chr5,9316215,9316860,9316537,645
hta6,57,Chr5,25924752,25924853,25924802,101
hta6,58,Chr1,13279484,13280819,13280152,1335
hta6,58,Chr2,2930250,3023089,2976670,92839
hta6,58,Chr2,14344966,14345773,14345370,807
hta6,58,Chr3,7864457,7866053,7865255,1596
hta6,58,Chr4,8082506,8083126,8082816,620
hta6,58,Chr4,13018025,13019966,13018995,1941
hta6,58,Chr5,9300534,9300940,9300737,406
hta6,58,Chr5,15490100,15499902,15495001,9802
hta6,59,Chr1,4428664,4429054,4428859,390
hta6,59,Chr1,10696854,10696882,10696868,28
hta6,59,Chr1,28359959,28362064,28361011,2105
hta6,59,Chr2,9763240,9763473,9763356,233
hta6,59,Chr3,5255958,5256873,5256416,915
hta6,59,Chr3,11745009,11745471,11745240,462
hta6,59,Chr4,12966600,12966793,12966696,193
hta6,59,Chr5,5711823,5712376,5712099,553
hta6,60,Chr1,606485,606579,606532,94
hta6,60,Chr1,12229999,12230882,12230441,883
hta6,60,Chr2,1867715,1867994,1867855,279
hta6,60,Chr3,16383206,16383218,16383212,12
hta6,60,Chr4,17583420,17583500,17583460,80
hta6,60,Chr5,14111695,14113236,14112465,1541
hta6,60,Chr5,15717681,15717697,15717689,16
hta6,61,Chr1,13077492,13078838,13078165,1346
hta6,61,Chr2,383799,383800,383799,1
hta6,61,Chr3,10383897,10384263,10384080,366
hta6,61,Chr3,12667182,12668018,12667600,836
hta6,61,Chr4,324801,325483,325142,682
hta6,61,Chr5,15372882,15373633,15373258,751
hta6,62,Chr1,17208720,17209796,17209258,1076
hta6,62,Chr2,7383314,7383928,7383621,614
hta6,62,Chr3,7882162,7882709,7882436,547
hta6,62,Chr3,22647827,22648295,22648061,468
hta6,63,Chr1,8938844,8939231,8939038,387
hta6,63,Chr1,19401714,19402210,19401962,496
hta6,63,Chr2,868178,869011,868594,833
hta6,63,Chr3,10220735,10221138,10220937,403
hta6,64,Chr1,6799026,6799298,6799162,272
hta6,64,Chr2,14271545,14274089,14272817,2544
hta6,64,Chr2,16030562,16030703,16030632,141
hta6,64,Chr3,2003719,2008043,2005881,4324
hta6,64,Chr3,10515747,10516164,10515955,417
hta6,64,Chr3,11997216,11998272,11997744,1056
hta6,64,Chr3,19445785,19446138,19445961,353
hta6,64,Chr4,5292451,5292555,5292503,104
hta6,64,Chr5,21042754,21042953,21042854,199
hta6,65,Chr1,11444260,11444514,11444387,254
hta6,65,Chr1,26240710,26240886,26240798,176
hta6,65,Chr2,7207406,7210513,7208960,3107
hta6,65,Chr2,15345299,15345697,15345498,398
hta6,65,Chr3,3478833,3479761,3479297,928
hta6,65,Chr3,9465254,9465638,9465446,384
hta6,65,Chr4,14728724,14729871,14729298,1147
hta6,65,Chr5,1810510,1810601,1810556,91
hta6,65,Chr5,23264078,23264545,23264312,467
hta6,66,Chr1,9850107,9850128,9850117,21
hta6,66,Chr1,13078968,13079117,13079042,149
hta6,66,Chr1,17743701,17759084,17751393,15383
hta6,66,Chr1,21652062,21652096,21652079,34
hta6,66,Chr2,6677584,6677611,6677598,27
hta6,66,Chr2,16073629,16073812,16073721,183
hta6,66,Chr4,5150583,5151385,5150984,802
hta6,66,Chr5,15724073,15724457,15724265,384
hta6,67,Chr1,19106256,19106542,19106399,286
hta6,67,Chr2,865035,865755,865395,720
hta6,67,Chr2,12423071,12423875,12423473,804
hta6,67,Chr4,285868,285923,285896,55
hta6,67,Chr5,376288,376334,376311,46
hta6,68,Chr3,8884028,8884288,8884158,260
hta6,68,Chr3,22734224,22736265,22735244,2041
hta6,68,Chr4,10472849,10472943,10472896,94
hta6,68,Chr5,9917422,9917737,9917580,315
hta6,68,Chr5,14877468,14877517,14877492,49
hta6,69,Chr1,11117716,11118237,11117976,521
hta6,69,Chr1,23250948,23251474,23251211,526
hta6,69,Chr1,28176937,28178440,28177689,1503
hta6,69,Chr2,6317995,6318347,6318171,352
hta6,69,Chr3,3428305,3428648,3428477,343
hta6,69,Chr3,11802588,11802744,11802666,156
hta6,69,Chr4,8311442,8312396,8311919,954
hta6,69,Chr5,13292266,13292325,13292296,59
hta6,69,Chr5,18737857,18737910,18737883,53
hta6,70,Chr1,3443575,3445192,3444383,1617
hta6,70,Chr1,7056265,7056759,7056512,494
hta6,70,Chr1,26037054,26038330,26037692,1276
hta6,70,Chr2,6520846,6520974,6520910,128
hta6,70,Chr3,18797013,18797396,18797205,383
hta6,70,Chr4,7367729,7367919,7367824,190
hta6,70,Chr5,7372643,7373093,7372868,450
hta6,71,Chr2,5953820,5953984,5953902,164
hta6,71,Chr3,843687,844486,844087,799
hta6,71,Chr3,11303104,11310814,11306959,7710
hta6,71,Chr3,16343632,16343859,16343746,227
hta6,71,Chr4,802060,802136,802098,76
hta6,71,Chr5,357447,357648,357547,201
hta6,71,Chr5,22929653,22930412,22930033,759
hta6,72,Chr1,16887374,16887482,16887428,108
hta6,72,Chr2,1140493,1140632,1140563,139
hta6,72,Chr2,5662400,5664089,5663244,1689
hta6,72,Chr2,18154466,18155161,18154814,695
hta6,72,Chr3,11020596,11022913,11021754,2317
hta6,72,Chr4,5334669,5335364,5335017,695
hta6,72,Chr4,14206728,14207151,14206940,423
hta6,72,Chr4,15069872,15070653,15070262,781
hta6,72,Chr5,1377029,1377075,1377052,46
hta6,72,Chr5,13588813,13589062,13588937,249
hta6,73,Chr1,12711443,12711689,12711566,246
hta6,73,Chr2,13042819,13042944,13042881,125
hta6,73,Chr4,18485336,18486752,18486044,1416
hta6,73,Chr5,13699389,13699646,13699517,257
hta6,73,Chr5,13775834,13776333,13776084,499
hta6,74,Chr1,21964173,21964997,21964585,824
hta6,74,Chr2,16269247,16270043,16269645,796
hta6,74,Chr3,8896952,8897231,8897092,279
hta6,74,Chr3,16616415,16616592,16616503,177
hta6,74,Chr4,14875246,14876335,14875790,1089
hta6,74,Chr5,19442067,19442757,19442412,690
hta6,75,Chr2,1903636,1903880,1903758,244
hta6,75,Chr2,18627510,18627892,18627701,382
hta6,75,Chr3,9466358,9466647,9466502,289
hta6,75,Chr3,15957705,15958280,15957993,575
hta6,75,Chr4,5170173,5170588,5170381,415
hta6,75,Chr4,5370667,5370713,5370690,46
hta6,75,Chr4,14157872,14163219,14160546,5347
hta6,75,Chr4,17001892,17002087,17001990,195
hta6,75,Chr5,1365463,1365692,1365577,229
hta6,75,Chr5,15216275,15217127,15216701,852
hta6,75,Chr5,16617111,16618560,16617835,1449
hta6,76,Chr1,8863024,8863343,8863184,319
hta6,76,Chr3,10093408,10094760,10094084,1352
hta6,76,Chr3,10650612,10651498,10651055,886
hta6,76,Chr4,727836,728235,728036,399
hta6,76,Chr5,211828,212468,212148,640
hta6,76,Chr5,17933577,17934409,17933993,832
hta6,76,Chr5,21658057,21658935,21658496,878
hta6,77,Chr1,6863006,6863325,6863166,319
hta6,77,Chr1,16477166,16478749,16477958,1583
hta6,77,Chr1,26692698,26693218,26692958,520
hta6,77,Chr2,9539001,9539288,9539145,287
hta6,77,Chr3,759903,760531,760217,628
hta6,77,Chr4,5367927,5368132,5368029,205
hta6,77,Chr4,11252749,11252872,11252811,123
hta6,77,Chr5,8768549,8768845,8768697,296
hta6,77,Chr5,9644811,9645170,9644991,359
hta6,77,Chr5,21858666,21859090,21858878,424
hta6,78,Chr1,15980340,15980957,15980648,617
hta6,78,Chr1,21331204,21331282,21331243,78
hta6,78,Chr1,28861293,28862002,28861647,709
hta6,78,Chr2,6288955,6289522,6289239,567
hta6,78,Chr3,22920458,22922075,22921266,1617
hta6,78,Chr4,5242674,5243476,5243075,802
hta6,78,Chr5,8027972,8028293,8028132,321
hta6,78,Chr5,15412726,15412769,15412748,43
hta6,79,Chr1,22219993,22220084,22220039,91
hta6,79,Chr2,8471776,8472015,8471896,239
hta6,79,Chr5,17711512,17711730,17711621,218
hta6,79,Chr5,20532895,20533232,20533063,337
hta6,80,Chr1,10929038,10929204,10929121,166
hta6,80,Chr1,27448739,27449873,27449306,1134
hta6,80,Chr2,8425336,8425602,8425469,266
hta6,80,Chr3,9892736,9893399,9893068,663
hta6,80,Chr3,11220787,11221075,11220931,288
hta6,80,Chr5,16075857,16075954,16075905,97
hta6,80,Chr5,23044668,23044739,23044704,71
hta6,81,Chr1,11104104,11104624,11104364,520
hta6,81,Chr2,7252882,7253017,7252950,135
hta6,81,Chr2,12932982,12933390,12933186,408
hta6,81,Chr3,20385530,20385739,20385634,209
hta6,81,Chr4,5150380,5150583,5150482,203
hta6,81,Chr4,7595222,7595532,7595377,310
hta6,81,Chr5,8796203,8797215,8796709,1012
hta6,81,Chr5,17723173,17723199,17723186,26
hta6,82,Chr1,29275484,29276254,29275869,770
hta6,82,Chr4,299468,299538,299503,70
hta6,82,Chr5,8375696,8375835,8375766,139
hta6,83,Chr1,11837980,11838659,11838320,679
hta6,83,Chr2,12350721,12351220,12350971,499
hta6,83,Chr5,26184240,26184869,26184554,629
hta6,84,Chr1,9325198,9325424,9325311,226
hta6,84,Chr2,6277342,6277641,6277492,299
hta6,84,Chr3,11386245,11386732,11386489,487
hta6,84,Chr4,7432611,7433442,7433027,831
hta6,84,Chr4,9833872,9833986,9833929,114
hta6,84,Chr5,26076117,26076182,26076149,65
hta6,85,Chr1,6278477,6278555,6278516,78
hta6,85,Chr1,17759135,17764704,17761919,5569
hta6,85,Chr2,5597101,5597335,5597218,234
hta6,85,Chr5,7972225,7972330,7972277,105
hta6,85,Chr5,25135772,25135983,25135878,211
hta6,85,Chr5,25679276,25679472,25679374,196
hta6,86,Chr1,26695316,26695711,26695514,395
hta6,86,Chr2,523012,524084,523548,1072
hta6,86,Chr3,1843368,1843857,1843612,489
hta6,86,Chr3,9721214,9722465,9721840,1251
hta6,86,Chr3,10715683,10716384,10716033,701
hta6,86,Chr4,957416,958927,958172,1511
hta6,86,Chr4,7429864,7431899,7430882,2035
hta6,87,Chr1,11670340,11671670,11671005,1330
hta6,87,Chr1,19876756,19878258,19877507,1502
hta6,87,Chr3,22333644,22334881,22334262,1237
hta6,87,Chr4,1442765,1442775,1442770,10
hta6,87,Chr4,8914988,8916449,8915718,1461
hta6,87,Chr4,11386304,11387588,11386946,1284
hta6,87,Chr5,14186735,14187387,14187061,652
hta6,87,Chr5,26351637,26351670,26351653,33
hta6,88,Chr1,1093364,1096500,1094932,3136
hta6,88,Chr1,19092444,19092936,19092690,492
hta6,88,Chr1,20812889,20813405,20813147,516
hta6,88,Chr2,6652629,6652906,6652767,277
hta6,88,Chr4,9942943,9943002,9942973,59
hta6,88,Chr5,15132258,15132763,15132510,505
hta6,89,Chr2,6519502,6519568,6519535,66
hta6,89,Chr2,17741640,17742758,17742199,1118
hta6,89,Chr4,5739602,5739874,5739738,272
hta6,89,Chr5,8771721,8771938,8771829,217
hta6,89,Chr5,17758818,17759328,17759073,510
hta6,90,Chr1,16840318,16840522,16840420,204
hta6,90,Chr2,13103734,13103784,13103759,50
hta6,90,Chr3,19280300,19284386,19282343,4086
hta6,90,Chr4,11272276,11272906,11272591,630
hta6,90,Chr4,15431402,15434128,15432765,2726
hta6,90,Chr5,10044693,10044810,10044751,117
hta6,91,Chr1,24845057,24845731,24845394,674
hta6,91,Chr2,6380782,6380857,6380820,75
hta6,91,Chr2,14000221,14000726,14000473,505
hta6,91,Chr3,17477321,17477696,17477509,375
hta6,91,Chr3,18962313,18962869,18962591,556
hta6,91,Chr4,5142619,5142973,5142796,354
hta6,91,Chr5,10261005,10261230,10261117,225
hta6,91,Chr5,19021685,19022297,19021991,612
hta6,92,Chr1,1468060,1468650,1468355,590
hta6,92,Chr1,12480729,12481302,12481015,573
hta6,92,Chr1,28040224,28040350,28040287,126
hta6,92,Chr2,10240669,10240721,10240695,52
hta6,92,Chr5,4760289,4762496,4761393,2207
hta6,92,Chr5,10301025,10301667,10301346,642
hta6,92,Chr5,26426536,26427031,26426784,495
hta6,93,Chr1,4150207,4150237,4150222,30
hta6,93,Chr1,7086349,7087633,7086991,1284
hta6,93,Chr1,20140300,20140618,20140459,318
hta6,93,Chr1,29812914,29813869,29813392,955
hta6,93,Chr2,6898218,6898549,6898384,331
hta6,93,Chr2,19148503,19148849,19148676,346
hta6,93,Chr3,6721946,6722127,6722036,181
hta6,93,Chr3,10243406,10243772,10243589,366
hta6,93,Chr3,16480667,16481268,16480967,601
hta6,93,Chr4,11303437,11304212,11303825,775
hta6,93,Chr5,9551084,9551724,9551404,640
hta6,93,Chr5,18002155,18003982,18003069,1827
hta6,93,Chr5,19547840,19549603,19548722,1763
hta6,94,Chr1,16813152,16813509,16813330,357
hta6,94,Chr1,25275126,25275454,25275290,328
hta6,94,Chr1,28441219,28441659,28441439,440
hta6,94,Chr2,7394015,7394084,7394049,69
hta6,94,Chr3,19276751,19279771,19278261,3020
hta6,94,Chr4,9731137,9731293,9731215,156
hta6,94,Chr5,13898452,13898840,13898646,388
hta6,95,Chr1,8476445,8478115,8477280,1670
hta6,95,Chr1,14156780,14157132,14156956,352
hta6,95,Chr2,1407548,1407599,1407574,51
hta6,95,Chr2,1866667,1867137,1866902,470
hta6,95,Chr3,7640272,7640422,7640347,150
hta6,95,Chr3,10876567,10876890,10876729,323
hta6,95,Chr4,11254985,11255144,11255065,159
hta6,95,Chr5,3958438,3981941,3970190,23503
hta6,95,Chr5,5163855,5168004,5165929,4149
hta6,95,Chr5,13612545,13612952,13612749,407
hta6,95,Chr5,21259316,21259435,21259376,119
hta6,96,Chr1,16929465,16930025,16929745,560
hta6,96,Chr2,6507468,6508476,6507972,1008
hta6,96,Chr3,6560320,6567142,6563731,6822
hta6,96,Chr3,10385988,10386071,10386030,83
hta6,96,Chr4,5842785,5842996,5842891,211
hta6,96,Chr4,15382462,15383367,15382914,905
hta6,96,Chr5,9653179,9655246,9654213,2067
hta6,96,Chr5,24677371,24683939,24680655,6568
hta6,97,Chr1,489092,523868,506480,34776
hta6,97,Chr1,19478855,19479387,19479121,532
hta6,97,Chr3,10046715,10047717,10047216,1002
hta6,97,Chr3,23158752,23159744,23159248,992
hta6,97,Chr4,1021132,1021323,1021228,191
hta6,97,Chr4,7552911,7553239,7553075,328
hta6,97,Chr5,7229366,7229441,7229404,75
hta6,97,Chr5,21383162,21385382,21384272,2220
hta6,98,Chr1,3743165,3744170,3743667,1005
hta6,98,Chr1,9077075,9077832,9077453,757
hta6,98,Chr1,26239782,26239986,26239884,204
hta6,98,Chr2,2286852,2287013,2286932,161
hta6,98,Chr2,5537529,5538029,5537779,500
hta6,98,Chr2,14387476,14388604,14388040,1128
hta6,98,Chr3,590172,591006,590589,834
hta6,98,Chr4,18312992,18313047,18313020,55
hta6,98,Chr5,15949791,15950403,15950097,612
hta6,99,Chr1,11825333,11826217,11825775,884
hta6,99,Chr1,16308616,16308987,16308802,371
hta6,99,Chr1,24499061,24499381,24499221,320
hta6,99,Chr2,11280666,11281086,11280876,420
hta6,99,Chr4,6569292,6569298,6569295,6
hta6,99,Chr5,8774995,8775123,8775059,128
hta6,99,Chr5,26624665,26624749,26624707,84
hta6,100,Chr1,10384267,10384930,10384599,663
hta6,100,Chr1,13050534,13050649,13050592,115
hta6,100,Chr3,9472642,9473158,9472900,516
hta6,100,Chr4,9652592,9652693,9652642,101
hta6,100,Chr5,9137677,9137821,9137749,144
hta6,100,Chr5,22333186,22334204,22333695,1018
hta6,101,Chr1,22270833,22271185,22271009,352
hta6,101,Chr3,9465004,9465254,9465129,250
hta6,101,Chr4,9744268,9745120,9744694,852
hta6,101,Chr5,7677056,7677838,7677447,782
hta6,102,Chr1,4598926,4601203,4600064,2277
hta6,102,Chr1,23090037,23090329,23090183,292
hta6,102,Chr2,587107,587226,587167,119
hta6,102,Chr4,85019,85077,85048,58
hta6,102,Chr4,8961475,8961963,8961719,488
hta6,102,Chr4,17676844,17678216,17677530,1372
hta6,102,Chr5,14199679,14199728,14199703,49
hta6,103,Chr1,16130111,16130214,16130163,103
hta6,103,Chr1,22121288,22122241,22121764,953
hta6,103,Chr2,15116112,15116589,15116350,477
hta6,103,Chr3,9903659,9903824,9903741,165
hta6,103,Chr3,18542222,18542997,18542610,775
hta6,103,Chr3,19274793,19275226,19275009,433
hta6,103,Chr4,8570569,8571166,8570867,597
hta6,103,Chr4,15634801,15636546,15635673,1745
hta6,103,Chr4,16373223,16373744,16373483,521
hta6,104,Chr2,7411810,7412255,7412032,445
hta6,104,Chr3,7752798,7754506,7753652,1708
hta6,104,Chr4,8327488,8330731,8329110,3243
hta6,104,Chr5,6750333,6751553,6750943,1220
hta6,104,Chr5,18774377,18774556,18774467,179
hta6,105,Chr1,12495781,12496083,12495932,302
hta6,105,Chr2,6484022,6484616,6484319,594
hta6,105,Chr3,15882101,15883006,15882553,905
hta6,105,Chr5,14921290,14921660,14921475,370
hta6,106,Chr1,10075837,10075851,10075844,14
hta6,106,Chr1,10739193,10739418,10739305,225
hta6,106,Chr1,26708448,26710433,26709440,1985
hta6,106,Chr2,10125781,10126799,10126290,1018
hta6,106,Chr3,8167986,8168587,8168286,601
hta6,106,Chr3,9053409,9053546,9053477,137
hta6,106,Chr3,15882101,15883006,15882553,905
hta6,106,Chr5,4936181,4937037,4936609,856
hta6,106,Chr5,8189690,8189742,8189716,52
hta6,106,Chr5,18343340,18343494,18343417,154
hta6,107,Chr2,11836168,11836534,11836351,366
hta6,107,Chr2,18494119,18494403,18494261,284
hta6,107,Chr3,11268860,11269724,11269292,864
hta6,107,Chr4,13213899,13214533,13214216,634
hta6,107,Chr5,2698152,2701706,2699929,3554
hta6,108,Chr1,9831114,9832004,9831559,890
hta6,108,Chr1,11444922,11445988,11445455,1066
hta6,108,Chr1,26548958,26549570,26549264,612
hta6,108,Chr2,6503905,6504475,6504190,570
hta6,108,Chr3,16596395,16596574,16596485,179
hta6,108,Chr4,7410638,7412527,7411582,1889
hta6,108,Chr5,17733426,17733675,17733550,249
hta6,109,Chr1,11863177,11864161,11863669,984
hta6,109,Chr1,20873857,20873858,20873857,1
hta6,109,Chr2,7084430,7084915,7084672,485
hta6,109,Chr3,18858207,18860061,18859134,1854
hta6,109,Chr4,6929713,6931668,6930691,1955
hta6,109,Chr4,8985235,8985512,8985373,277
hta6,109,Chr5,8196000,8196078,8196039,78
hta6,109,Chr5,24885576,24885711,24885644,135
hta6,110,Chr1,16280733,16308345,16294539,27612
hta6,110,Chr1,16742504,16764514,16753509,22010
hta6,110,Chr2,13192518,13193268,13192893,750
hta6,110,Chr5,1415757,1416367,1416062,610
hta6,110,Chr5,26023230,26023410,26023320,180
hta6,111,Chr2,1989786,1989878,1989832,92
hta6,111,Chr3,9288010,9288352,9288181,342
hta6,111,Chr3,11763021,11763312,11763167,291
hta6,111,Chr4,5598642,5599345,5598994,703
hta6,111,Chr5,9355769,9356501,9356135,732
hta6,111,Chr5,13633544,13633584,13633564,40
hta6,112,Chr1,24902193,24902250,24902221,57
hta6,112,Chr2,102250,102920,102585,670
hta6,112,Chr3,11961835,11961945,11961890,110
hta6,112,Chr3,22129385,22129894,22129639,509
hta6,112,Chr4,5427231,5427310,5427271,79
hta6,112,Chr4,6513922,6514070,6513996,148
hta6,112,Chr4,17398846,17401102,17399974,2256
hta6,112,Chr5,1412380,1412804,1412592,424
hta6,112,Chr5,6514262,6516300,6515281,2038
hta6,112,Chr5,23398969,23403958,23401463,4989
hta6,112,Chr5,24768025,24768165,24768095,140
hta6,113,Chr1,16403077,16403466,16403271,389
hta6,113,Chr1,17181647,17181828,17181737,181
hta6,113,Chr2,1355020,1355126,1355073,106
hta6,113,Chr2,15345299,15345697,15345498,398
hta6,113,Chr4,5365831,5366209,5366020,378
hta6,113,Chr4,11181127,11181595,11181361,468
hta6,114,Chr1,22917303,22917547,22917425,244
hta6,114,Chr1,27410156,27414997,27412576,4841
hta6,114,Chr2,227603,227811,227707,208
hta6,114,Chr3,8556214,8556971,8556592,757
hta6,114,Chr3,9593535,9594032,9593783,497
hta6,114,Chr3,16034701,16035050,16034875,349
hta6,114,Chr3,18858207,18860061,18859134,1854
hta6,114,Chr4,737506,737619,737562,113
hta6,114,Chr5,8113122,8123127,8118124,10005
hta6,114,Chr5,21984688,21985047,21984868,359
hta6,114,Chr5,26743131,26743381,26743256,250
hta6,115,Chr1,11318040,11318153,11318096,113
hta6,115,Chr1,20095776,20095930,20095853,154
hta6,115,Chr2,6868979,6873869,6871424,4890
hta6,115,Chr2,7383314,7383928,7383621,614
hta6,115,Chr3,17482998,17484232,17483615,1234
hta6,115,Chr4,9325978,9326465,9326222,487
hta6,115,Chr5,13702522,13702713,13702618,191
hta6,115,Chr5,16927802,16929390,16928596,1588
hta6,116,Chr1,4167179,4167277,4167228,98
hta6,116,Chr1,9100836,9101090,9100963,254
hta6,116,Chr1,18215250,18215483,18215366,233
hta6,116,Chr2,616485,617020,616753,535
hta6,116,Chr3,11402436,11403041,11402738,605
hta6,116,Chr3,23281939,23282555,23282247,616
hta6,116,Chr4,727590,727631,727610,41
hta6,116,Chr4,5367927,5368132,5368029,205
hta6,116,Chr5,21655322,21655494,21655408,172
hta6,117,Chr1,7874337,7876613,7875475,2276
hta6,117,Chr1,8333423,8333447,8333435,24
hta6,117,Chr1,22006567,22007143,22006855,576
hta6,117,Chr2,1601760,1602342,1602051,582
hta6,117,Chr5,10295053,10296570,10295811,1517
hta6,117,Chr5,25982357,25982667,25982512,310
hta6,118,Chr1,4187986,4193460,4190723,5474
hta6,118,Chr1,11764652,11766597,11765624,1945
hta6,118,Chr2,5514006,5515034,5514520,1028
hta6,118,Chr2,12778096,12779526,12778811,1430
hta6,118,Chr3,7354394,7355047,7354720,653
hta6,118,Chr4,7816470,7849163,7832816,32693
hta6,118,Chr5,14875833,14876097,14875965,264
hta6,119,Chr1,7084893,7086312,7085603,1419
hta6,119,Chr1,24648322,24649026,24648674,704
hta6,119,Chr2,168536,168737,168636,201
hta6,119,Chr2,609295,609555,609425,260
hta6,119,Chr3,16482450,16482461,16482456,11
hta6,119,Chr4,17808838,17814773,17811806,5935
hta6,119,Chr5,9071427,9072000,9071713,573
hta6,120,Chr1,7139523,7140428,7139975,905
hta6,120,Chr1,10825285,10826779,10826032,1494
hta6,120,Chr1,24406461,24406570,24406515,109
hta6,120,Chr2,11148237,11148528,11148383,291
hta6,120,Chr3,8557632,8558328,8557980,696
hta6,120,Chr4,91802,91853,91828,51
hta6,120,Chr5,13706005,13706503,13706254,498
hta6,121,Chr1,20061623,20061739,20061681,116
hta6,121,Chr1,24617287,24617881,24617584,594
hta6,121,Chr2,9621024,9621088,9621056,64
hta6,122,Chr1,17372489,17372754,17372621,265
hta6,122,Chr1,24787211,24787449,24787330,238
hta6,122,Chr2,4799235,4799856,4799545,621
hta6,122,Chr2,5950675,5951144,5950909,469
hta6,122,Chr3,18061028,18061227,18061128,199
hta6,122,Chr4,11156997,11158143,11157570,1146
hta6,122,Chr4,14440423,14441324,14440873,901
hta6,122,Chr5,9549207,9549251,9549229,44
hta6,123,Chr1,20412836,20414631,20413734,1795
hta6,123,Chr2,1926717,1926794,1926755,77
hta6,123,Chr2,6669019,6669025,6669022,6
hta6,123,Chr3,8267196,8267463,8267330,267
hta6,123,Chr3,17426181,17426404,17426293,223
hta6,123,Chr4,1507816,1507856,1507836,40
hta6,123,Chr4,15595946,15596749,15596348,803
hta6,123,Chr5,1489945,1490068,1490007,123
hta6,123,Chr5,24768883,24769336,24769109,453
hta6,124,Chr1,2326865,2327671,2327268,806
hta6,124,Chr2,345069,345088,345079,19
hta6,124,Chr3,8110861,8111500,8111181,639
hta6,124,Chr3,12451417,12451651,12451534,234
hta6,124,Chr3,18845171,18845358,18845265,187
hta6,124,Chr4,5641839,5642287,5642063,448
hta6,124,Chr5,5713865,5714252,5714059,387
hta6,125,Chr1,23362050,23364394,23363222,2344
hta6,125,Chr2,660698,660952,660825,254
hta6,125,Chr2,7965040,7965276,7965158,236
hta6,125,Chr2,18402054,18403194,18402624,1140
hta6,125,Chr3,15951705,15952384,15952045,679
hta6,125,Chr4,9454798,9454899,9454848,101
hta6,125,Chr5,1374572,1375194,1374883,622
hta6,125,Chr5,26475302,26475776,26475539,474
hta6,126,Chr2,10528828,10528853,10528840,25
hta6,126,Chr3,3060331,3061251,3060791,920
hta6,126,Chr3,11207649,11208375,11208012,726
hta6,126,Chr3,22798508,22798606,22798557,98
hta6,126,Chr5,15900704,15900752,15900728,48
hta6,127,Chr1,16483773,16484096,16483935,323
hta6,127,Chr2,2318523,2318700,2318611,177
hta6,127,Chr2,19145882,19147905,19146894,2023
hta6,127,Chr4,5995334,5995896,5995615,562
hta6,127,Chr5,13433528,13433850,13433689,322
hta6,127,Chr5,26681557,26681712,26681635,155
hta6,128,Chr1,25173564,25174179,25173872,615
hta6,128,Chr2,11085948,11085950,11085949,2
hta6,128,Chr2,18334731,18335364,18335047,633
hta6,128,Chr3,7318107,7318388,7318247,281
hta6,128,Chr3,20495568,20496213,20495890,645
hta6,128,Chr4,623123,623181,623152,58
hta6,128,Chr5,9035613,9037404,9036509,1791
hta6,128,Chr5,9866202,9866366,9866284,164
hta6,128,Chr5,26133929,26134566,26134247,637
hta6,129,Chr1,7734272,7736750,7735511,2478
